id;wkt
533;LINESTRING(942875 1.94018e+06 1215.5,942900 1.9402e+06 1215.5,942875 1.94018e+06 1215.5)
534;LINESTRING(942850 1.94015e+06 1215.5,942849 1.94015e+06 1215.5)
535;LINESTRING(998675 1.9401e+06 1215.5,998700 1.94012e+06 1215.5,998700 1.94013e+06 1215.5,998701 1.94013e+06 1215.5,998725 1.94014e+06 1215.5,998734 1.94013e+06 1215.5,998742 1.94012e+06 1215.5,998745 1.94012e+06 1215.5,998750 1.94011e+06 1215.5,998753 1.9401e+06 1215.5,998753 1.9401e+06 1215.5,998758 1.94008e+06 1215.5,998758 1.94008e+06 1215.5,998756 1.94006e+06 1215.5,998755 1.94005e+06 1215.5,998753 1.94003e+06 1215.5,998752 1.94002e+06 1215.5,998750 1.94001e+06 1215.5,998746 1.94e+06 1215.5,998746 1.94e+06 1215.5,998742 1.93998e+06 1215.5,998743 1.93997e+06 1215.5,998742 1.93995e+06 1215.5,998743 1.93994e+06 1215.5,998742 1.93992e+06 1215.5,998743 1.93992e+06 1215.5,998744 1.9399e+06 1215.5,998744 1.93989e+06 1215.5,998746 1.93988e+06 1215.5,998747 1.93987e+06 1215.5,998750 1.93987e+06 1215.5,998755 1.93986e+06 1215.5,998759 1.93985e+06 1215.5,998765 1.93984e+06 1215.5,998775 1.93983e+06 1215.5,998776 1.93983e+06 1215.5,998777 1.93982e+06 1215.5,998787 1.93981e+06 1215.5,998800 1.9398e+06 1215.5,998803 1.9398e+06 1215.5,998808 1.9398e+06 1215.5,998818 1.93979e+06 1215.5,998825 1.93979e+06 1215.5,998831 1.93978e+06 1215.5,998838 1.93978e+06 1215.5,998843 1.93977e+06 1215.5,998850 1.93976e+06 1215.5,998854 1.93975e+06 1215.5,998856 1.93975e+06 1215.5,998863 1.93974e+06 1215.5,998871 1.93972e+06 1215.5,998872 1.93972e+06 1215.5,998875 1.93972e+06 1215.5,998881 1.93971e+06 1215.5,998890 1.9397e+06 1215.5,998895 1.93969e+06 1215.5,998900 1.93969e+06 1215.5,998911 1.93969e+06 1215.5,998925 1.93968e+06 1215.5,998932 1.93968e+06 1215.5,998950 1.93968e+06 1215.5,998964 1.93969e+06 1215.5,998975 1.93969e+06 1215.5,998987 1.9397e+06 1215.5)
536;LINESTRING(910737 1.94e+06 1215.5,910725 1.93999e+06 1215.5,910717 1.93999e+06 1215.5,910700 1.93999e+06 1215.5,910692 1.93999e+06 1215.5,910675 1.94e+06 1215.5,910675 1.94e+06 1215.5,910674 1.94e+06 1215.5,910662 1.94001e+06 1215.5,910653 1.94002e+06 1215.5,910652 1.94003e+06 1215.5,910650 1.94003e+06 1215.5,910644 1.94004e+06 1215.5,910642 1.94005e+06 1215.5,910638 1.94006e+06 1215.5,910633 1.94008e+06 1215.5,910631 1.94008e+06 1215.5,910625 1.94009e+06 1215.5,910623 1.9401e+06 1215.5,910621 1.9401e+06 1215.5,910610 1.94011e+06 1215.5,910600 1.94012e+06 1215.5,910593 1.94012e+06 1215.5,910575 1.94012e+06 1215.5,910574 1.94012e+06 1215.5,910550 1.94012e+06 1215.5,910538 1.94011e+06 1215.5,910525 1.9401e+06 1215.5,910523 1.9401e+06 1215.5,910521 1.9401e+06 1215.5,910509 1.94008e+06 1215.5,910500 1.94006e+06 1215.5,910495 1.94005e+06 1215.5,910490 1.94004e+06 1215.5,910482 1.94002e+06 1215.5,910475 1.94001e+06 1215.5,910472 1.94e+06 1215.5,910471 1.94e+06 1215.5,910464 1.93998e+06 1215.5,910460 1.93996e+06 1215.5,910457 1.93995e+06 1215.5,910450 1.93993e+06 1215.5,910450 1.93992e+06 1215.5,910450 1.93992e+06 1215.5,910442 1.9399e+06 1215.5,910440 1.93989e+06 1215.5,910437 1.93988e+06 1215.5,910435 1.93986e+06 1215.5,910435 1.93985e+06 1215.5,910435 1.93983e+06 1215.5,910435 1.93982e+06 1215.5,910438 1.93981e+06 1215.5,910440 1.9398e+06 1215.5,910442 1.93979e+06 1215.5,910445 1.93978e+06 1215.5,910445 1.93977e+06 1215.5,910446 1.93975e+06 1215.5,910445 1.93975e+06 1215.5,910441 1.93972e+06 1215.5,910425 1.9397e+06 1215.5,910424 1.9397e+06 1215.5,910400 1.93968e+06 1215.5,910394 1.93968e+06 1215.5,910375 1.93966e+06 1215.5,910353 1.93965e+06 1215.5,910350 1.93965e+06 1215.5,910306 1.93962e+06 1215.5,910325 1.93964e+06 1215.5,910347 1.93965e+06 1215.5)
537;LINESTRING(919025 1.93992e+06 1215.5,919030 1.93992e+06 1215.5,919031 1.93993e+06 1215.5,919037 1.93995e+06 1215.5,919036 1.93996e+06 1215.5,919036 1.93998e+06 1215.5,919034 1.93998e+06 1215.5,919030 1.94e+06 1215.5,919029 1.94e+06 1215.5,919025 1.94001e+06 1215.5,919022 1.94002e+06 1215.5,919019 1.94002e+06 1215.5,919013 1.94004e+06 1215.5,919004 1.94005e+06 1215.5,919003 1.94005e+06 1215.5,919000 1.94006e+06 1215.5,918996 1.94007e+06 1215.5,918995 1.94008e+06 1215.5,918994 1.94009e+06 1215.5,918995 1.9401e+06 1215.5,918999 1.94012e+06 1215.5,918999 1.94012e+06 1215.5)
538;LINESTRING(942805 1.9401e+06 1215.5,942800 1.94009e+06 1215.5,942787 1.94008e+06 1215.5,942775 1.94005e+06 1215.5,942773 1.94005e+06 1215.5,942773 1.94005e+06 1215.5,942764 1.94002e+06 1215.5,942763 1.94001e+06 1215.5,942761 1.94e+06 1215.5,942763 1.93999e+06 1215.5,942763 1.93998e+06 1215.5,942766 1.93997e+06 1215.5,942768 1.93995e+06 1215.5,942769 1.93994e+06 1215.5,942773 1.93992e+06 1215.5,942773 1.93992e+06 1215.5,942775 1.93991e+06 1215.5,942776 1.9399e+06 1215.5,942776 1.9399e+06 1215.5,942776 1.93988e+06 1215.5,942776 1.93988e+06 1215.5,942776 1.93985e+06 1215.5,942776 1.93985e+06 1215.5,942776 1.93983e+06 1215.5,942776 1.93982e+06 1215.5,942775 1.93981e+06 1215.5,942773 1.93982e+06 1215.5,942750 1.93982e+06 1215.5,942745 1.93982e+06 1215.5,942737 1.93982e+06 1215.5,942731 1.93983e+06 1215.5,942725 1.93983e+06 1215.5,942715 1.93984e+06 1215.5,942700 1.93984e+06 1215.5,942696 1.93985e+06 1215.5,942684 1.93985e+06 1215.5,942677 1.93985e+06 1215.5,942675 1.93985e+06 1215.5,942658 1.93986e+06 1215.5,942650 1.93986e+06 1215.5,942638 1.93986e+06 1215.5,942625 1.93987e+06 1215.5,942619 1.93987e+06 1215.5,942603 1.93988e+06 1215.5,942601 1.93988e+06 1215.5,942600 1.93988e+06 1215.5,942584 1.93988e+06 1215.5,942575 1.93989e+06 1215.5,942566 1.93989e+06 1215.5,942550 1.9399e+06 1215.5,942548 1.9399e+06 1215.5,942545 1.9399e+06 1215.5,942531 1.93991e+06 1215.5,942525 1.93991e+06 1215.5,942513 1.93991e+06 1215.5,942500 1.93992e+06 1215.5,942493 1.93992e+06 1215.5,942475 1.93992e+06 1215.5,942470 1.93992e+06 1215.5,942450 1.93992e+06 1215.5,942442 1.93992e+06 1215.5,942425 1.93991e+06 1215.5,942414 1.9399e+06 1215.5,942400 1.93988e+06 1215.5,942395 1.93988e+06 1215.5,942387 1.93986e+06 1215.5,942380 1.93985e+06 1215.5,942375 1.93984e+06 1215.5,942369 1.93982e+06 1215.5,942368 1.93982e+06 1215.5,942364 1.9398e+06 1215.5,942364 1.93979e+06 1215.5,942364 1.93978e+06 1215.5,942366 1.93977e+06 1215.5,942369 1.93975e+06 1215.5,942370 1.93975e+06 1215.5,942375 1.93973e+06 1215.5,942377 1.93973e+06 1215.5,942378 1.93972e+06 1215.5,942385 1.93971e+06 1215.5,942390 1.9397e+06 1215.5,942393 1.93969e+06 1215.5,942400 1.93968e+06 1215.5,942401 1.93968e+06 1215.5,942401 1.93968e+06 1215.5,942409 1.93966e+06 1215.5,942415 1.93965e+06 1215.5,942419 1.93964e+06 1215.5,942425 1.93963e+06 1215.5,942429 1.93963e+06 1215.5,942432 1.93962e+06 1215.5,942440 1.93961e+06 1215.5,942449 1.9396e+06 1215.5,942449 1.9396e+06 1215.5,942450 1.9396e+06 1215.5,942458 1.93958e+06 1215.5,942462 1.93958e+06 1215.5,942465 1.93957e+06 1215.5,942471 1.93955e+06 1215.5,942472 1.93955e+06 1215.5,942475 1.93954e+06 1215.5,942478 1.93953e+06 1215.5,942480 1.93952e+06 1215.5,942485 1.93951e+06 1215.5,942490 1.9395e+06 1215.5,942493 1.93949e+06 1215.5,942500 1.93949e+06 1215.5,942505 1.93948e+06 1215.5,942514 1.93948e+06 1215.5,942521 1.93947e+06 1215.5,942525 1.93947e+06 1215.5,942540 1.93947e+06 1215.5,942550 1.93946e+06 1215.5,942560 1.93946e+06 1215.5,942575 1.93945e+06 1215.5,942578 1.93945e+06 1215.5,942581 1.93945e+06 1215.5,942593 1.93944e+06 1215.5,942600 1.93944e+06 1215.5,942606 1.93943e+06 1215.5,942609 1.93942e+06 1215.5,942616 1.93942e+06 1215.5,942624 1.9394e+06 1215.5,942624 1.9394e+06 1215.5,942625 1.9394e+06 1215.5,942630 1.93938e+06 1215.5,942632 1.93938e+06 1215.5,942625 1.93937e+06 1215.5,942605 1.93935e+06 1215.5,942600 1.93935e+06 1215.5,942579 1.93932e+06 1215.5,942575 1.93932e+06 1215.5,942564 1.9393e+06 1215.5,942550 1.93928e+06 1215.5,942549 1.93928e+06 1215.5,942540 1.93926e+06 1215.5,942527 1.93925e+06 1215.5,942525 1.93925e+06 1215.5,942505 1.93922e+06 1215.5,942500 1.93922e+06 1215.5,942494 1.9392e+06 1215.5,942494 1.93919e+06 1215.5,942492 1.93918e+06 1215.5,942493 1.93917e+06 1215.5,942496 1.93915e+06 1215.5,942497 1.93915e+06 1215.5,942500 1.93914e+06 1215.5,942503 1.93913e+06 1215.5,942503 1.93912e+06 1215.5,942509 1.93911e+06 1215.5,942512 1.9391e+06 1215.5,942515 1.93909e+06 1215.5,942523 1.93908e+06 1215.5,942523 1.93907e+06 1215.5,942525 1.93907e+06 1215.5,942532 1.93906e+06 1215.5,942539 1.93905e+06 1215.5,942542 1.93904e+06 1215.5,942550 1.93903e+06 1215.5,942554 1.93903e+06 1215.5,942560 1.93902e+06 1215.5,942567 1.93902e+06 1215.5,942575 1.93901e+06 1215.5,942582 1.93901e+06 1215.5,942596 1.939e+06 1215.5,942599 1.939e+06 1215.5,942600 1.939e+06 1215.5,942616 1.93899e+06 1215.5,942625 1.93899e+06 1215.5,942635 1.93898e+06 1215.5,942648 1.93898e+06 1215.5,942649 1.93897e+06 1215.5,942650 1.93897e+06 1215.5,942660 1.93896e+06 1215.5,942660 1.93895e+06 1215.5,942664 1.93894e+06 1215.5,942663 1.93892e+06 1215.5,942664 1.93891e+06 1215.5,942665 1.9389e+06 1215.5,942666 1.93889e+06 1215.5,942669 1.93888e+06 1215.5,942670 1.93887e+06 1215.5,942675 1.93886e+06 1215.5,942677 1.93885e+06 1215.5,942678 1.93885e+06 1215.5,942676 1.93883e+06 1215.5,942678 1.93882e+06 1215.5,942675 1.93882e+06 1215.5,942667 1.93882e+06 1215.5,942650 1.9388e+06 1215.5,942646 1.9388e+06 1215.5,942633 1.93878e+06 1215.5,942627 1.93878e+06 1215.5,942625 1.93877e+06 1215.5,942604 1.93875e+06 1215.5,942600 1.93875e+06 1215.5,942576 1.93872e+06 1215.5,942575 1.93872e+06 1215.5,942555 1.9387e+06 1215.5,942550 1.93869e+06 1215.5,942545 1.93868e+06 1215.5,942544 1.93867e+06 1215.5,942541 1.93865e+06 1215.5,942541 1.93864e+06 1215.5,942542 1.93862e+06 1215.5,942542 1.93862e+06 1215.5,942543 1.9386e+06 1215.5,942541 1.93859e+06 1215.5,942539 1.93858e+06 1215.5,942536 1.93856e+06 1215.5,942535 1.93855e+06 1215.5,942531 1.93853e+06 1215.5,942531 1.93852e+06 1215.5,942526 1.9385e+06 1215.5,942526 1.9385e+06 1215.5,942525 1.93849e+06 1215.5,942520 1.93848e+06 1215.5,942517 1.93847e+06 1215.5,942513 1.93845e+06 1215.5,942506 1.93843e+06 1215.5,942504 1.93842e+06 1215.5,942500 1.93842e+06 1215.5,942492 1.9384e+06 1215.5,942478 1.93838e+06 1215.5,942476 1.93838e+06 1215.5,942475 1.93837e+06 1215.5,942461 1.93835e+06 1215.5,942450 1.93833e+06 1215.5,942450 1.93832e+06 1215.5,942449 1.93832e+06 1215.5,942443 1.9383e+06 1215.5,942441 1.93829e+06 1215.5,942437 1.93828e+06 1215.5,942433 1.93826e+06 1215.5,942431 1.93825e+06 1215.5,942425 1.93823e+06 1215.5,942422 1.93822e+06 1215.5,942419 1.93822e+06 1215.5,942410 1.9382e+06 1215.5,942400 1.93818e+06 1215.5,942396 1.93818e+06 1215.5,942388 1.93816e+06 1215.5,942380 1.93815e+06 1215.5,942375 1.93814e+06 1215.5,942363 1.93812e+06 1215.5,942350 1.93811e+06 1215.5,942343 1.9381e+06 1215.5,942325 1.93808e+06 1215.5,942321 1.93808e+06 1215.5,942300 1.93805e+06 1215.5,942298 1.93805e+06 1215.5,942288 1.93804e+06 1215.5,942277 1.93802e+06 1215.5,942275 1.93802e+06 1215.5,942257 1.938e+06 1215.5,942250 1.93799e+06 1215.5,942234 1.93798e+06 1215.5,942225 1.93797e+06 1215.5,942206 1.93795e+06 1215.5,942200 1.93794e+06 1215.5,942178 1.93792e+06 1215.5,942175 1.93792e+06 1215.5,942154 1.9379e+06 1215.5,942150 1.93789e+06 1215.5,942138 1.93788e+06 1215.5,942131 1.93786e+06 1215.5,942128 1.93785e+06 1215.5,942125 1.93784e+06 1215.5,942123 1.93782e+06 1215.5,942123 1.93782e+06 1215.5,942120 1.9378e+06 1215.5,942121 1.9378e+06 1215.5,942119 1.93778e+06 1215.5,942120 1.93777e+06 1215.5,942119 1.93775e+06 1215.5,942120 1.93775e+06 1215.5,942120 1.93772e+06 1215.5,942120 1.93772e+06 1215.5,942116 1.9377e+06 1215.5,942113 1.93769e+06 1215.5,942111 1.93768e+06 1215.5,942111 1.93766e+06 1215.5,942111 1.93765e+06 1215.5,942106 1.93763e+06 1215.5,942105 1.93762e+06 1215.5,942100 1.93762e+06 1215.5,942091 1.9376e+06 1215.5,942084 1.93758e+06 1215.5,942080 1.93758e+06 1215.5,942075 1.93755e+06 1215.5,942074 1.93755e+06 1215.5,942074 1.93755e+06 1215.5,942068 1.93752e+06 1215.5,942061 1.93751e+06 1215.5,942057 1.9375e+06 1215.5,942050 1.93749e+06 1215.5,942044 1.93748e+06 1215.5,942040 1.93746e+06 1215.5,942034 1.93745e+06 1215.5,942025 1.93744e+06 1215.5,942000 1.93742e+06 1215.5,942000 1.93743e+06 1215.5,942001 1.93743e+06 1215.5)
539;LINESTRING(998672 1.9401e+06 1215.5,998650 1.94008e+06 1215.5,998649 1.94008e+06 1215.5,998625 1.94006e+06 1215.5,998620 1.94005e+06 1215.5,998600 1.94003e+06 1215.5,998597 1.94002e+06 1215.5,998579 1.94e+06 1215.5,998576 1.94e+06 1215.5,998575 1.94e+06 1215.5,998405 1.93998e+06 1215.5,998425 1.93998e+06 1215.5,998434 1.93998e+06 1215.5,998450 1.93999e+06 1215.5,998460 1.93999e+06 1215.5,998475 1.93998e+06 1215.5,998484 1.93998e+06 1215.5,998500 1.93998e+06 1215.5,998509 1.93998e+06 1215.5,998525 1.93998e+06 1215.5,998538 1.93999e+06 1215.5,998550 1.93999e+06 1215.5,998574 1.94e+06 1215.5)
540;LINESTRING(900350 1.94005e+06 1215.5,900354 1.94005e+06 1215.5,900375 1.94006e+06 1215.5,900388 1.94006e+06 1215.5,900400 1.94007e+06 1215.5,900419 1.94007e+06 1215.5,900425 1.94007e+06 1215.5,900443 1.94007e+06 1215.5,900450 1.94007e+06 1215.5,900467 1.94007e+06 1215.5,900475 1.94007e+06 1215.5,900491 1.94007e+06 1215.5,900500 1.94007e+06 1215.5,900516 1.94007e+06 1215.5,900525 1.94007e+06 1215.5,900542 1.94007e+06 1215.5,900550 1.94007e+06 1215.5,900574 1.94007e+06 1215.5,900575 1.94007e+06 1215.5,900578 1.94008e+06 1215.5)
541;LINESTRING(910775 1.94002e+06 1215.5,910776 1.94002e+06 1215.5,910780 1.94003e+06 1215.5,910797 1.94005e+06 1215.5)
542;LINESTRING(900325 1.94002e+06 1215.5,900325 1.94002e+06 1215.5,900318 1.94e+06 1215.5,900319 1.93999e+06 1215.5,900322 1.93998e+06 1215.5,900323 1.93997e+06 1215.5,900325 1.93997e+06 1215.5,900333 1.93996e+06 1215.5,900339 1.93995e+06 1215.5,900346 1.93995e+06 1215.5,900350 1.93994e+06 1215.5,900360 1.93994e+06 1215.5,900374 1.93992e+06 1215.5,900375 1.93992e+06 1215.5,900375 1.93992e+06 1215.5,900388 1.93991e+06 1215.5,900398 1.9399e+06 1215.5,900399 1.9399e+06 1215.5,900400 1.9399e+06 1215.5,900408 1.93988e+06 1215.5,900412 1.93988e+06 1215.5,900415 1.93987e+06 1215.5,900419 1.93985e+06 1215.5,900419 1.93984e+06 1215.5,900421 1.93982e+06 1215.5,900421 1.93982e+06 1215.5,900422 1.9398e+06 1215.5,900422 1.9398e+06 1215.5,900423 1.93978e+06 1215.5,900422 1.93977e+06 1215.5,900423 1.93975e+06 1215.5,900422 1.93975e+06 1215.5,900422 1.93972e+06 1215.5,900422 1.93972e+06 1215.5,900421 1.9397e+06 1215.5,900421 1.9397e+06 1215.5,900423 1.93968e+06 1215.5,900424 1.93967e+06 1215.5,900425 1.93967e+06 1215.5,900431 1.93966e+06 1215.5,900432 1.93965e+06 1215.5,900439 1.93964e+06 1215.5,900443 1.93962e+06 1215.5,900445 1.93962e+06 1215.5,900450 1.9396e+06 1215.5,900451 1.9396e+06 1215.5,900451 1.9396e+06 1215.5,900455 1.93958e+06 1215.5,900456 1.93958e+06 1215.5,900450 1.93955e+06 1215.5,900449 1.93955e+06 1215.5,900425 1.93954e+06 1215.5,900199 1.93952e+06 1215.5,900200 1.93953e+06 1215.5,900201 1.93953e+06 1215.5,900225 1.93953e+06 1215.5,900235 1.93953e+06 1215.5,900250 1.93954e+06 1215.5,900268 1.93954e+06 1215.5,900275 1.93954e+06 1215.5,900298 1.93955e+06 1215.5,900300 1.93955e+06 1215.5,900321 1.93955e+06 1215.5,900325 1.93955e+06 1215.5,900341 1.93954e+06 1215.5,900350 1.93954e+06 1215.5,900360 1.93954e+06 1215.5,900375 1.93953e+06 1215.5,900381 1.93953e+06 1215.5,900400 1.93953e+06 1215.5,900407 1.93953e+06 1215.5)
543;LINESTRING(998175 1.94e+06 1215.5,998180 1.94e+06 1215.5,998200 1.94001e+06 1215.5,998207 1.94001e+06 1215.5,998225 1.94e+06 1215.5,998226 1.94e+06 1215.5,998229 1.94e+06 1215.5,998243 1.93999e+06 1215.5,998250 1.93999e+06 1215.5,998260 1.93998e+06 1215.5,998275 1.93998e+06 1215.5,998276 1.93998e+06 1215.5,998280 1.93998e+06 1215.5,998294 1.93997e+06 1215.5,998300 1.93997e+06 1215.5,998315 1.93996e+06 1215.5,998325 1.93996e+06 1215.5,998339 1.93996e+06 1215.5,998350 1.93996e+06 1215.5,998366 1.93997e+06 1215.5,998375 1.93997e+06 1215.5,998398 1.93997e+06 1215.5,998400 1.93997e+06 1215.5,998405 1.93998e+06 1215.5)
544;LINESTRING(929175 1.93968e+06 1215.5,929179 1.9397e+06 1215.5,929180 1.93971e+06 1215.5,929184 1.93972e+06 1215.5,929186 1.93974e+06 1215.5,929188 1.93975e+06 1215.5,929190 1.93977e+06 1215.5,929191 1.93978e+06 1215.5,929193 1.93979e+06 1215.5,929193 1.9398e+06 1215.5,929195 1.93982e+06 1215.5,929194 1.93982e+06 1215.5,929192 1.93984e+06 1215.5,929190 1.93985e+06 1215.5,929184 1.93986e+06 1215.5,929176 1.93988e+06 1215.5,929175 1.93988e+06 1215.5,929175 1.93988e+06 1215.5,929166 1.93989e+06 1215.5,929157 1.9399e+06 1215.5,929154 1.9399e+06 1215.5,929150 1.93991e+06 1215.5,929142 1.93992e+06 1215.5,929136 1.93992e+06 1215.5,929132 1.93993e+06 1215.5,929125 1.93995e+06 1215.5,929127 1.93995e+06 1215.5,929143 1.93998e+06 1215.5)
545;LINESTRING(998125 1.93994e+06 1215.5,998135 1.93995e+06 1215.5,998150 1.93996e+06 1215.5,998158 1.93998e+06 1215.5)
546;LINESTRING(997750 1.9399e+06 1215.5,997763 1.9399e+06 1215.5,997775 1.9399e+06 1215.5,997778 1.9399e+06 1215.5,997800 1.9399e+06 1215.5,997802 1.9399e+06 1215.5,997808 1.9399e+06 1215.5,997820 1.93989e+06 1215.5,997825 1.93989e+06 1215.5,997837 1.93989e+06 1215.5,997850 1.93988e+06 1215.5,997855 1.93988e+06 1215.5,997868 1.93988e+06 1215.5,997873 1.93987e+06 1215.5,997875 1.93987e+06 1215.5,997891 1.93987e+06 1215.5,997900 1.93986e+06 1215.5,997915 1.93987e+06 1215.5,997925 1.93987e+06 1215.5,997943 1.93987e+06 1215.5,997950 1.93987e+06 1215.5,997964 1.93988e+06 1215.5)
547;LINESTRING(998000 1.93989e+06 1215.5,998014 1.9399e+06 1215.5,998025 1.93991e+06 1215.5,998041 1.93992e+06 1215.5,998050 1.93992e+06 1215.5,998072 1.93992e+06 1215.5)
548;LINESTRING(918950 1.93987e+06 1215.5,918961 1.93988e+06 1215.5,918975 1.93988e+06 1215.5,918986 1.93989e+06 1215.5,919000 1.93989e+06 1215.5,919010 1.9399e+06 1215.5)
549;LINESTRING(997739 1.93988e+06 1215.5,997740 1.93987e+06 1215.5,997736 1.93985e+06 1215.5,997742 1.93984e+06 1215.5,997750 1.93983e+06 1215.5,997754 1.93983e+06 1215.5,997759 1.93982e+06 1215.5,997770 1.93982e+06 1215.5,997775 1.93981e+06 1215.5,997783 1.93981e+06 1215.5,997787 1.9398e+06 1215.5,997793 1.93979e+06 1215.5,997800 1.93978e+06 1215.5,997804 1.93978e+06 1215.5,997806 1.93978e+06 1215.5,997815 1.93976e+06 1215.5,997821 1.93975e+06 1215.5,997822 1.93975e+06 1215.5,997825 1.93974e+06 1215.5,997833 1.93973e+06 1215.5,997840 1.93972e+06 1215.5,997844 1.93972e+06 1215.5,997850 1.93971e+06 1215.5,997855 1.93971e+06 1215.5,997859 1.9397e+06 1215.5,997855 1.93968e+06 1215.5,997855 1.93968e+06 1215.5,997850 1.93965e+06 1215.5,997850 1.93965e+06 1215.5,997853 1.93963e+06 1215.5,997854 1.93962e+06 1215.5,997858 1.93961e+06 1215.5,997870 1.9396e+06 1215.5,997874 1.9396e+06 1215.5,997875 1.9396e+06 1215.5,997884 1.9396e+06 1215.5)
550;LINESTRING(918825 1.93979e+06 1215.5,918829 1.9398e+06 1215.5,918845 1.93982e+06 1215.5,918849 1.93982e+06 1215.5,918850 1.93983e+06 1215.5,918853 1.93983e+06 1215.5,918875 1.93984e+06 1215.5,918887 1.93985e+06 1215.5)
551;LINESTRING(999975 1.93981e+06 1215.5,999966 1.93982e+06 1215.5,999950 1.93982e+06 1215.5,999945 1.93982e+06 1215.5,999925 1.93982e+06 1215.5,999925 1.93982e+06 1215.5,999924 1.93982e+06 1215.5,999905 1.93983e+06 1215.5,999900 1.93983e+06 1215.5,999886 1.93984e+06 1215.5,999875 1.93984e+06 1215.5,999866 1.93984e+06 1215.5,999850 1.93984e+06 1215.5,999843 1.93984e+06 1215.5,999825 1.93984e+06 1215.5,999813 1.93984e+06 1215.5,999800 1.93983e+06 1215.5,999795 1.93982e+06 1215.5,999794 1.93982e+06 1215.5,999789 1.9398e+06 1215.5,999788 1.93979e+06 1215.5,999786 1.93978e+06 1215.5,999783 1.93976e+06 1215.5,999782 1.93975e+06 1215.5,999775 1.93973e+06 1215.5,999775 1.93972e+06 1215.5,999775 1.93972e+06 1215.5,999768 1.9397e+06 1215.5,999762 1.93969e+06 1215.5,999758 1.93968e+06 1215.5,999750 1.93966e+06 1215.5,999744 1.93965e+06 1215.5,999738 1.93964e+06 1215.5,999731 1.93962e+06 1215.5,999725 1.93961e+06 1215.5,999717 1.9396e+06 1215.5,999701 1.93958e+06 1215.5,999700 1.93958e+06 1215.5,999700 1.93957e+06 1215.5,999674 1.93955e+06 1215.5,999675 1.93955e+06 1215.5,999694 1.93957e+06 1215.5)
552;LINESTRING(999075 1.93977e+06 1215.5,999081 1.93978e+06 1215.5,999100 1.93979e+06 1215.5,999108 1.93978e+06 1215.5,999122 1.93978e+06 1215.5,999124 1.93977e+06 1215.5,999125 1.93977e+06 1215.5,999133 1.93976e+06 1215.5,999136 1.93975e+06 1215.5,999138 1.93974e+06 1215.5,999142 1.93972e+06 1215.5,999144 1.93972e+06 1215.5,999149 1.9397e+06 1215.5,999149 1.9397e+06 1215.5,999150 1.9397e+06 1215.5,999155 1.93968e+06 1215.5,999156 1.93968e+06 1215.5,999160 1.93966e+06 1215.5,999162 1.93965e+06 1215.5,999164 1.93964e+06 1215.5,999166 1.93962e+06 1215.5,999168 1.93962e+06 1215.5,999174 1.9396e+06 1215.5,999174 1.9396e+06 1215.5,999175 1.9396e+06 1215.5,999184 1.93958e+06 1215.5,999194 1.93958e+06 1215.5,999196 1.93957e+06 1215.5,999200 1.93957e+06 1215.5,999210 1.93956e+06 1215.5,999225 1.93955e+06 1215.5,999226 1.93955e+06 1215.5,999239 1.93955e+06 1215.5,999249 1.93955e+06 1215.5,999250 1.93955e+06 1215.5,999274 1.93955e+06 1215.5,999275 1.93955e+06 1215.5,999278 1.93955e+06 1215.5,999300 1.93955e+06 1215.5,999306 1.93956e+06 1215.5,999325 1.93956e+06 1215.5,999334 1.93956e+06 1215.5,999350 1.93955e+06 1215.5,999352 1.93955e+06 1215.5,999354 1.93955e+06 1215.5,999366 1.93954e+06 1215.5,999375 1.93953e+06 1215.5,999377 1.93953e+06 1215.5,999377 1.93952e+06 1215.5,999387 1.93951e+06 1215.5,999398 1.9395e+06 1215.5,999399 1.9395e+06 1215.5,999400 1.9395e+06 1215.5,999410 1.93948e+06 1215.5,999418 1.93948e+06 1215.5,999421 1.93947e+06 1215.5,999425 1.93946e+06 1215.5,999432 1.93946e+06 1215.5,999439 1.93945e+06 1215.5,999445 1.93944e+06 1215.5,999450 1.93944e+06 1215.5,999460 1.93943e+06 1215.5,999475 1.93943e+06 1215.5,999480 1.93943e+06 1215.5,999500 1.93943e+06 1215.5,999509 1.93943e+06 1215.5,999525 1.93944e+06 1215.5,999534 1.93945e+06 1215.5)
